event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
YEM91155,"23 August 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of the United States (2021-)",,"External/Other forces","Military Forces of Yemen (2017-) Houthi",,"State forces","State forces-External/Other forces",,887,"Middle East",Yemen,"Al Hudaydah",,,"Al Hudaydah",14.7978,42.9545,3,USCENTCOM,Other,"On 23 August 2024, at an unspecified time, US forces (whether warships or aircrafts unspecified) conducted strikes and destroyed 1 Houthi missile system in an unspecified Houthi-controlled area inside Yemen (coded to Al Hudaydah governorate based on previous activity). Casualties unknown. Houthi forces did not publish a corresponding strike report.",0,,1724714238
YEM91157,"23 August 2024",2024,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Military Forces",,"External/Other forces","Civilians (Yemen)",,Civilians,"External/Other forces-Civilians","Civilian targeting",887,"Middle East",Yemen,"Al Hudaydah","Ad Durayhimi",,Qazabah,14.6936,42.9935,1,"Ansar Allah; Khabar News Agency (Yemen); Yemen News Agency (SABA) - Houthi; Yemen Window",National,"On 23 August 2024, a landmine leftover from previous unidentified military activity exploded in Qazabah village (Ad Durayhimi, Al Hudaydah) killing 1 civilian. Sources differed as to the origin of the landmine (Houthi or anti-Houthi).",1,,1724714238
YEM91158,"23 August 2024",2024,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","Military Forces of Yemen (2017-) Houthi",,"State forces","Civilians (Yemen)",,Civilians,"State forces-Civilians","Civilian targeting",887,"Middle East",Yemen,Marib,Mahliyah,,"Al Amud",14.721,45.2068,2,"2 December News; Khabar News Agency (Yemen)",National,"On 23 August 2024, a suspected Houthi landmine exploded in Mahliyah district (coded to district center Al Amud) (Marib), injuring 1 civilian. There were no fatalities.",0,,1724714238
YEM91159,"23 August 2024",2024,2,"Political violence","Violence against civilians",Attack,"Police Forces of Yemen (2017-) Houthi - Prison Guards",,"State forces","Civilians (Yemen)","Prisoners (Yemen)",Civilians,"State forces-Civilians","Civilian targeting",887,"Middle East",Yemen,Amran,Amran,,Amran,15.6594,43.9439,1,"Abductees Mothers Association; Al Masdar; Al Mashhad Al Yemeni - Pro-IRG",Other-National,"Around 23 August 2024 (as reported), Houthi forces killed 1 prisoner, likely by torturing him, in a Houthi prison in Amran City. The reason for the attack was not reported. The prisoner was from Suwayr district and was abducted on his way to Sanaa on 1 June 2024 (coded as a separate event). The reason behind the attack was not reported.",1,,1724714238
YEM91160,"23 August 2024",2024,1,"Political violence",Riots,"Mob violence","Rioters (Yemen)","Al Sanhan Tribal Group (Yemen)",Rioters,"Rioters (Yemen)","Bani Hushaysh Tribal Group (Yemen)",Rioters,Rioters-Rioters,,887,"Middle East",Yemen,Sanaa,Sanhan,,"Dar Salam",15.2807,44.2574,1,"Al Mashhad Al Yemeni - Pro-IRG",National,"On 23 August 2024, members from from Al Sanhan and Bani Hushish clans clashed in Dar Salam (Sanhan, Sanaa) using swords, clubs, and knives, and over a land dispute. During the clashes, an armed Al Sanhan tribesman shot and killed 1 Bani Hushaysh member and injured 1 another. He was later arrested.",1,"crowd size=no report",1724714238
YEM91162,"23 August 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Yemen)","Government of Yemen (2017-) Houthi",Protesters,,,,"Protesters only",,887,"Middle East",Yemen,Dhamar,"Al Manar",,"Hammam Ali",14.6637,44.1476,2,"Al Masirah; Ansar Allah; Yemen News Agency (SABA) - Houthi",National,"On 23 August 2024, protesters held a large Houthi-sponsored protest march in Al Manar district (coded to district center Hammam Ali) (Dhamar) under the slogan 'With Gaza and Al-Aqsa... Jihad and Steadfastness until Victory' in solidarity with the Palestinian people and Houthi actions against Israel, and denouncing 'the crimes of the Zionist enemy' in the context of the latest round of violence in Israel-Palestine. Houthi-affiliated political officials took part in the demonstration.",0,"crowd size=large",1724714238
YEM91163,"23 August 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Yemen)","Government of Yemen (2017-) Houthi",Protesters,,,,"Protesters only",,887,"Middle East",Yemen,Dhamar,Anss,,Anss,14.4361,44.3889,2,"Al Masirah; Ansar Allah; Yemen News Agency (SABA) - Houthi",National,"On 23 August 2024, protesters held a large Houthi-sponsored protest march in Anss district (coded to district center Anss) (Dhamar) under the slogan 'With Gaza and Al-Aqsa... Jihad and Steadfastness until Victory' in solidarity with the Palestinian people and Houthi actions against Israel, and denouncing 'the crimes of the Zionist enemy' in the context of the latest round of violence in Israel-Palestine. Houthi-affiliated political officials took part in the demonstration.",0,"crowd size=large",1724714238
YEM91164,"23 August 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Yemen)","Government of Yemen (2017-) Houthi",Protesters,,,,"Protesters only",,887,"Middle East",Yemen,Dhamar,"Jabal Ash Sharq",,"Al Jumah",14.7378,43.9649,2,"Al Masirah; Ansar Allah; Yemen News Agency (SABA) - Houthi",National,"On 23 August 2024, protesters held a large Houthi-sponsored protest march in Jabal Ash Sharq district (coded to district center Al Jumah) (Dhamar) under the slogan 'With Gaza and Al-Aqsa... Jihad and Steadfastness until Victory' in solidarity with the Palestinian people and Houthi actions against Israel, and denouncing 'the crimes of the Zionist enemy' in the context of the latest round of violence in Israel-Palestine. Houthi-affiliated political officials took part in the demonstration.",0,"crowd size=large",1724714238
YEM91166,"23 August 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Yemen)","Government of Yemen (2017-) Houthi",Protesters,,,,"Protesters only",,887,"Middle East",Yemen,Dhamar,"Wusab Al Ali",,"Ad Dann",14.3518,43.8528,2,"Al Masirah; Ansar Allah; Yemen News Agency (SABA) - Houthi",National,"On 23 August 2024, protesters held a large Houthi-sponsored protest march in Wusab Al Ali district (coded to district center Ad Dann) (Dhamar) under the slogan 'With Gaza and Al-Aqsa... Jihad and Steadfastness until Victory' in solidarity with the Palestinian people and Houthi actions against Israel, and denouncing 'the crimes of the Zionist enemy' in the context of the latest round of violence in Israel-Palestine. Houthi-affiliated political officials took part in the demonstration.",0,"crowd size=large",1724714238
YEM91167,"23 August 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Yemen)","Government of Yemen (2017-) Houthi",Protesters,,,,"Protesters only",,887,"Middle East",Yemen,Dhamar,Utmah,,"Suq ar Rubu",14.5115,44.0151,2,"Al Masirah; Ansar Allah; Yemen News Agency (SABA) - Houthi",National,"On 23 August 2024, protesters held a large Houthi-sponsored protest march in Utmah district (coded to district center Suq ar Rubu) (Dhamar) under the slogan 'With Gaza and Al-Aqsa... Jihad and Steadfastness until Victory' in solidarity with the Palestinian people and Houthi actions against Israel, and denouncing 'the crimes of the Zionist enemy' in the context of the latest round of violence in Israel-Palestine. Houthi-affiliated political officials took part in the demonstration.",0,"crowd size=large",1724714238
YEM91169,"23 August 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Yemen)","Government of Yemen (2017-) Houthi",Protesters,,,,"Protesters only",,887,"Middle East",Yemen,Dhamar,"Wusab As Safil",,"Al Ahad",14.2583,43.6417,2,"Al Masirah; Ansar Allah; Yemen News Agency (SABA) - Houthi",National,"On 23 August 2024, protesters held a large Houthi-sponsored protest march in Wusab As Safil district (coded to district center Al Ahad) (Dhamar) under the slogan 'With Gaza and Al-Aqsa... Jihad and Steadfastness until Victory' in solidarity with the Palestinian people and Houthi actions against Israel, and denouncing 'the crimes of the Zionist enemy' in the context of the latest round of violence in Israel-Palestine. Houthi-affiliated political officials took part in the demonstration.",0,"crowd size=large",1724714238
YEM91171,"23 August 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Yemen)","Government of Yemen (2017-) Houthi",Protesters,,,,"Protesters only",,887,"Middle East",Yemen,Marib,"Al Jubah",,Judaydah,15.0751,45.2996,2,"Ansar Allah; Yemen News Agency (SABA) - Houthi",National,"On 23 August 2024, protesters held a large Houthi-sponsored protest march in Al Jubah district (coded to district center Judaydah) (Marib) under the slogan 'With Gaza and Al-Aqsa... Jihad and Steadfastness until Victory' in solidarity with the Palestinian people and Houthi actions against Israel, and denouncing the 'inaction' of Arab regimes in the context of the latest round of violence in Israel-Palestine.",0,"crowd size=large",1724714238
YEM91172,"23 August 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Yemen)","Government of Yemen (2017-) Houthi",Protesters,,,,"Protesters only",,887,"Middle East",Yemen,Marib,Sirwah,,"Suq Sirwah",15.4493,45.0189,1,"Ansar Allah; Yemen News Agency (SABA) - Houthi",National,"On 23 August 2024, protesters held a large Houthi-sponsored protest march in Suq Sirwah (Sirwah, Marib) under the slogan 'With Gaza and Al-Aqsa... Jihad and Steadfastness until Victory' in solidarity with the Palestinian people and Houthi actions against Israel, and denouncing the 'inaction' of Arab regimes in the context of the latest round of violence in Israel-Palestine.",0,"crowd size=large",1724714238
YEM91173,"23 August 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Yemen)","Government of Yemen (2017-) Houthi",Protesters,,,,"Protesters only",,887,"Middle East",Yemen,Marib,Sirwah,,"Al Mahjazah",15.5245,44.8404,1,"Ansar Allah; Yemen News Agency (SABA) - Houthi",National,"On 23 August 2024, protesters held a large Houthi-sponsored protest march in Al Mahjazah (Sirwah, Marib) under the slogan 'With Gaza and Al-Aqsa... Jihad and Steadfastness until Victory' in solidarity with the Palestinian people and Houthi actions against Israel, and denouncing the 'inaction' of Arab regimes in the context of the latest round of violence in Israel-Palestine.",0,"crowd size=large",1724714238
YEM91174,"23 August 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Yemen)","Government of Yemen (2017-) Houthi",Protesters,,,,"Protesters only",,887,"Middle East",Yemen,Marib,Majzar,,Majzar,15.85,44.775,1,"Ansar Allah; Yemen News Agency (SABA) - Houthi",National,"On 23 August 2024, protesters held a large Houthi-sponsored protest march in Majzar (Majzar, Marib) under the slogan 'With Gaza and Al-Aqsa... Jihad and Steadfastness until Victory' in solidarity with the Palestinian people and Houthi actions against Israel, and denouncing the 'inaction' of Arab regimes in the context of the latest round of violence in Israel-Palestine.",0,"crowd size=large",1724714238
YEM91176,"23 August 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Yemen)","Government of Yemen (2017-) Houthi",Protesters,,,,"Protesters only",,887,"Middle East",Yemen,Marib,Bidbadah,,Bidbadah,15.425,44.7,2,"Ansar Allah; Yemen News Agency (SABA) - Houthi",National,"On 23 August 2024, protesters held a large Houthi-sponsored protest march in At Tadamun and Al-Jaridah squares and a protest stand in Bidbadah district (coded to district center Bidbadah) (Marib) under the slogan 'With Gaza and Al-Aqsa... Jihad and Steadfastness until Victory' in solidarity with the Palestinian people and Houthi actions against Israel, and denouncing the 'inaction' of Arab regimes in the context of the latest round of violence in Israel-Palestine.",0,"crowd size=large",1724714238
YEM91177,"23 August 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Yemen)","Government of Yemen (2017-) Houthi",Protesters,,,,"Protesters only",,887,"Middle East",Yemen,Marib,Mahliyah,,Qaniyah,14.5603,45.293,1,"Ansar Allah; Yemen News Agency (SABA) - Houthi",National,"On 23 August 2024, protesters held a large Houthi-sponsored protest march in Qaniyah (Mahliyah, Marib) under the slogan 'With Gaza and Al-Aqsa... Jihad and Steadfastness until Victory' in solidarity with the Palestinian people and Houthi actions against Israel, and denouncing the 'inaction' of Arab regimes in the context of the latest round of violence in Israel-Palestine.",0,"crowd size=large",1724714238
YEM91178,"23 August 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Yemen)","Government of Yemen (2017-) Houthi",Protesters,,,,"Protesters only",,887,"Middle East",Yemen,Marib,"Jabal Murad",,"Al Salib",14.9963,45.1912,2,"Ansar Allah; Yemen News Agency (SABA) - Houthi",National,"On 23 August 2024, protesters held a large Houthi-sponsored protest march in Jabal Murad district (coded to district center Al Salib) (Marib) under the slogan 'With Gaza and Al-Aqsa... Jihad and Steadfastness until Victory' in solidarity with the Palestinian people and Houthi actions against Israel, and denouncing the 'inaction' of Arab regimes in the context of the latest round of violence in Israel-Palestine.",0,"crowd size=large",1724714238
